episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,337.0882408320904,0.0,0.3199999928474426,0.3199999928474426,1.0,0.1992313712835312
1,333.3862020969391,0.0,0.2800000011920929,0.19499999284744263,1.0,0.19846569001674652
2,1038.0995952188969,0.11945317560198283,0.019999999552965164,0.019999999552965164,1.0,0.19770294427871704
3,2474.2333097457886,0.20726388020440936,0.0,0.0,0.9,0.19694313406944275
4,2391.0012216567993,0.3004743805527687,0.0,0.0,1.0,0.19618622958660126
5,2369.780658006668,0.3329607958719134,0.0,0.0,1.0,0.19543223083019257
6,2522.8554248809814,0.37320940271019937,0.0,0.0,1.0,0.19468121230602264
7,2412.521937608719,0.3982194474339485,0.0,0.004000000189989805,1.0,0.19393308460712433
8,2606.528591156006,0.42657689966261386,0.0,0.0,1.0,0.19318783283233643
9,1269.8477445840836,0.415152003839612,0.0,0.0,0.9,0.19244544208049774
10,2370.3428134918213,0.40325837157666683,0.0,0.10000000149011612,1.0,0.19170589745044708
11,2520.2987580299377,0.41719701170921325,0.0,0.11999999731779099,1.0,0.19096919894218445
12,2348.197466611862,0.42239935919642446,0.0,0.0,1.0,0.19023533165454865
13,2105.853898048401,0.4396337104588747,0.0,0.0,0.9,0.18950428068637848
14,2249.7671253681183,0.4032148791104555,0.0,0.019999999552965164,0.9,0.18877603113651276
15,2821.3946495056152,0.43714963778853416,0.0,0.0,1.0,0.18805056810379028
16,2394.353734970093,0.4329997032135725,0.0,0.0,0.9,0.18732787668704987
17,2439.0300722122192,0.44365239202976225,0.0,0.0,1.0,0.1866079419851303
18,2200.6461367607117,0.4462540270388126,0.0,0.0,1.0,0.18589076399803162
19,2479.9269251823425,0.43902871675789357,0.0,0.0,1.0,0.1851763129234314
20,1670.079461812973,0.44098464272916316,0.0,0.0,1.0,0.18446458876132965
21,2140.58669757843,0.43193640664219857,0.0,0.0,1.0,0.18375557661056519
22,1611.351458311081,0.42650965973734856,0.0,0.0,1.0,0.1830492615699768
23,2325.7785243988037,0.4211386007070541,0.0,0.0,1.0,0.1823459267616272
24,1882.760008096695,0.42870934702456,0.0,0.0,1.0,0.1816452592611313
25,2178.9107303619385,0.4185851676762104,0.0,0.0,1.0,0.18094725906848907
26,2300.7165999412537,0.42160026244819165,0.0,0.0,1.0,0.18025191128253937
27,1745.035390138626,0.40489615097641946,0.0,0.0,1.0,0.17955921590328217
28,2522.408246278763,0.40887567833065985,0.0,0.0,0.9,0.17886914312839508
29,1838.9452438354492,0.4095397675037384,0.0,0.0,1.0,0.17818167805671692
30,2408.2100739479065,0.4142575236409903,0.14000000059604645,0.14000000059604645,1.0,0.1774968057870865
31,1664.4984867572784,0.4028931733220816,0.0,0.0,0.9,0.1768145114183426
32,1821.9572477340698,0.40191965743899344,0.0,0.0,0.9,0.17613501846790314
33,1734.0066821575165,0.4077711628377438,0.0,0.11999999731779099,1.0,0.17545826733112335
34,2360.606120824814,0.4231021574139595,0.0,0.002222222276031971,1.0,0.1747840791940689
35,2410.9017271995544,0.4016299745440483,0.0,0.0,0.9,0.17411242425441742
36,1915.013533115387,0.3992067148536444,0.0,0.0,0.9,0.1734432876110077
37,1956.9462840557098,0.3907261086255312,0.0,0.0,1.0,0.17277665436267853
38,1881.4516179561615,0.39436143420636655,0.0,0.0,1.0,0.17211250960826874
39,1607.033191204071,0.3858009976893663,0.0,0.0,0.9,0.1714508980512619
40,2530.6232249736786,0.39799606971442697,0.0,0.0,1.0,0.17079220712184906
41,2044.3816630840302,0.3925420605391264,0.0,0.0,1.0,0.1701359748840332
42,3056.612799167633,0.40223140731453894,0.0,0.0,0.8,0.16948218643665314
43,2061.5405411720276,0.3986816994845867,0.0,0.0,1.0,0.16883082687854767
44,2754.5368065834045,0.39910093270242214,0.0,0.10000000149011612,1.0,0.1681818813085556
45,2112.721800327301,0.394586321786046,0.0,0.0,1.0,0.16753531992435455
46,2350.786945104599,0.3972974444180727,0.0,0.0,1.0,0.16689158976078033
47,2430.162718296051,0.4001306208968163,0.0,0.0,1.0,0.16625039279460907
48,2706.607886314392,0.4001619116216898,0.0,0.0,1.0,0.16561155021190643
49,1898.5648472309113,0.4142374287545681,0.0,0.0,1.0,0.16497504711151123
50,2334.7875900268555,0.41473678275942805,0.019999999552965164,0.029999999329447746,0.9,0.16434088349342346
51,2363.744125843048,0.41563191168010233,0.0,0.0,1.0,0.16370907425880432
52,2148.992532491684,0.4071004131436348,0.0,0.0,1.0,0.16308020055294037
53,2374.1619696617126,0.41552571579813957,0.0,0.0,1.0,0.16245360672473907
54,2698.9647703170776,0.4045946937799454,0.0,0.0,1.0,0.16182929277420044
55,2261.3111386299133,0.40823388822376727,0.0,0.0,1.0,0.16120722889900208
56,2288.4870777130127,0.4003535404801369,0.0,0.0,1.0,0.16058741509914398
57,1623.1925201416016,0.39555358223617076,0.0,0.0,1.0,0.1599705070257187
58,2290.8818230628967,0.4090865936875343,0.019999999552965164,0.004999999888241291,1.0,0.15935589373111725
59,2719.6753673553467,0.4196851396560669,0.0,0.0,1.0,0.1587434858083725
60,2157.83984375,0.4131233118474483,0.0,0.0,1.0,0.15813325345516205
61,1739.4989566802979,0.4101569061726332,0.0,0.0,0.9,0.15752528607845306
62,1986.9510097503662,0.3975416537374258,0.0,0.00800000037997961,1.0,0.15692020952701569
63,2046.09512925148,0.39730561524629593,0.0,0.0,1.0,0.15631727874279022
64,1754.930967092514,0.39298074163496494,0.0,0.0,1.0,0.15571647882461548
65,2479.7356853485107,0.39280167445540426,0.0,0.0,1.0,0.15511777997016907
66,2100.8431792259216,0.40639760337769987,0.0,0.0,0.9,0.15452173352241516
67,2443.900794029236,0.39707102403044703,0.0,0.0,1.0,0.15392811596393585
68,2578.7513971328735,0.3827836330980062,0.0,0.0,1.0,0.1533365696668625
69,2411.1163427829742,0.37757938005030156,0.0,0.0,1.0,0.15274706482887268
70,2794.060137987137,0.39276030331850054,0.0,0.019999999552965164,0.9,0.15215995907783508
71,1928.7179970741272,0.3941432796418667,0.0,0.0,1.0,0.1515754759311676
72,2169.198576450348,0.39621911130845544,0.0,0.0,1.0,0.1509930044412613
73,2537.889988422394,0.4007256645709276,0.0,0.0,1.0,0.15041251480579376
74,2490.1531200408936,0.40293006733059883,0.0,0.0,1.0,0.14983434975147247
75,1748.3739051818848,0.4170900774747133,0.0,0.0,0.9,0.1492588073015213
76,2090.561637878418,0.40772958502173423,0.0,0.0,1.0,0.14868521690368652
77,2804.5730719566345,0.3836504212766886,0.0,0.0,0.9,0.14811356365680695
78,2735.3904690742493,0.40738521806895733,0.0,0.0,1.0,0.14754433929920197
79,2542.8056795597076,0.40312133625149726,0.0,0.0,0.9,0.14697757363319397
80,2799.002300262451,0.4167339137941599,0.0,0.0,1.0,0.1464127004146576
81,2014.948217868805,0.41880799502134325,0.0,0.0,1.0,0.14584968984127045
82,2276.89115858078,0.4271240147203207,0.0,0.0,1.0,0.14528940618038177
83,2471.0602145195007,0.4180379872769117,0.0,0.0,1.0,0.14473120868206024
84,1848.4285578727722,0.4289585157483816,0.0,0.0,1.0,0.14417484402656555
85,2312.742497444153,0.4181738249212503,0.0,0.0,1.0,0.14362052083015442
86,1807.3628497123718,0.42715473391115666,0.0,0.0,1.0,0.14306892454624176
87,1548.4657022953033,0.413319975361228,0.0,0.03999999910593033,1.0,0.14251911640167236
88,1816.0364713668823,0.4205449778586626,0.0,0.0,1.0,0.14197105169296265
89,1910.0937650203705,0.4120991449803114,0.0,0.0,0.9,0.14142566919326782
90,2651.5650248527527,0.4183735929429531,0.0,0.0,1.0,0.14088231325149536
91,1972.6267857551575,0.42352104261517526,0.0,0.0,1.0,0.1403406709432602
92,2363.581313610077,0.40611405864357947,0.0,0.0,1.0,0.1398012489080429
93,1947.966460943222,0.40120680421590804,0.019999999552965164,0.006666666828095913,1.0,0.1392642706632614
94,2081.4402046203613,0.4141585019975901,0.0,0.0,1.0,0.13872896134853363
95,2229.7121591567993,0.4187971044331789,0.0,0.0,1.0,0.13819549977779388
96,2407.8071868419647,0.41044135540723803,0.0,0.0,1.0,0.137664794921875
97,2941.68488407135,0.4016906052082777,0.0,0.0,0.9,0.13713571429252625
98,1847.9892401695251,0.4137049716711044,0.019999999552965164,0.019999999552965164,1.0,0.13660821318626404
99,2416.6068511009216,0.4202834983915091,0.0,0.019999999552965164,0.9,0.1360836923122406
100,3043.603784561157,0.4103561912477016,0.0,0.0,1.0,0.13556073606014252
101,1785.1115844249725,0.4029396243393421,0.0,0.0,1.0,0.1350393146276474
102,2259.490179538727,0.42553351014852525,0.0,0.0,1.0,0.1345207542181015
103,2729.1244626045227,0.4184533651918173,0.0,0.0,1.0,0.13400383293628693
104,1868.2636451721191,0.40250281766057017,0.0,0.14000000059604645,1.0,0.13348838686943054
105,1979.8358845710754,0.4040571488440037,0.0,0.0,1.0,0.13297578692436218
106,2062.6891570091248,0.4120688118040562,0.0,0.0,1.0,0.13246478140354156
107,2744.712031364441,0.41104217268526555,0.0,0.019999999552965164,1.0,0.13195522129535675
108,2182.311804294586,0.40455454379320144,0.0,0.03500000014901161,1.0,0.13144858181476593
109,1761.9365065097809,0.41512125864624977,0.0,0.0,0.9,0.1309434026479721
110,2366.3926606178284,0.4166511344909668,0.0,0.0,1.0,0.13043974339962006
111,2330.274395942688,0.4076375913619995,0.0,0.0,0.9,0.12993893027305603
112,2378.8051755428314,0.4169651821255684,0.019999999552965164,0.004000000189989805,0.9,0.12943947315216064
113,2403.294143676758,0.4207217647880316,0.0,0.0,1.0,0.12894177436828613
114,2896.289047241211,0.40906049594283106,0.0,0.14000000059604645,1.0,0.12844662368297577
115,2448.196636199951,0.4262286965548992,0.0,0.0,1.0,0.12795276939868927
116,1992.9486899375916,0.4110449981689453,0.0,0.0,1.0,0.1274610310792923
117,2591.502465248108,0.4172199377417564,0.0,0.004000000189989805,1.0,0.12697142362594604
118,2055.137899875641,0.41338789984583857,0.0,0.0,1.0,0.12648305296897888
119,2073.20890045166,0.427395970672369,0.0,0.0,1.0,0.12599727511405945
