episode,total_reward,loss,ndcg@5,slate_mrr
0,13629.249542236328,0.0,0.019999999552965164,0.029000001028180122
1,15375.627035140991,0.0,0.0,0.0
2,15111.743438720703,0.0,0.0,0.002857143059372902
3,15927.858253479004,0.0,0.019999999552965164,0.004999999888241291
4,15580.798948287964,0.0,0.0,0.009999999776482582
5,16511.972770690918,0.0,0.0,0.019999999552965164
6,15333.967674255371,0.0,0.0,0.02250000089406967
7,12551.886827468872,0.0,0.0,0.0024999999441206455
8,12978.77921295166,0.0,0.0,0.006666666828095913
9,15479.567706108093,0.0,0.0,0.02222222276031971
10,16511.567088127136,0.0,0.019999999552965164,0.024000000208616257
11,17321.492301940918,0.0,0.0,0.0
12,15817.034123420715,0.0,0.0,0.029999999329447746
13,15862.533765792847,0.0,0.03999999910593033,0.05388888716697693
14,16664.834064483643,0.0,0.0,0.019999999552965164
15,19594.915313720703,0.0,0.0,0.02250000089406967
16,13758.18947315216,0.0,0.0,0.0
17,13591.359552383423,0.0,0.0,0.0
18,14586.447016716003,0.0,0.10000000149011612,0.029999999329447746
19,13324.322324752808,0.0,0.019999999552965164,0.029999999329447746
20,15961.622769355774,0.0,0.0,0.008333333767950535
21,11845.537961006165,0.0,0.0,0.005714286118745804
22,16239.691398620605,0.0,0.0,0.05249999836087227
23,13375.608811378479,0.0,0.0,0.019999999552965164
24,14199.41135597229,0.0,0.0,0.002222222276031971
25,16647.280685424805,0.0,0.0,0.0
26,12655.558360099792,0.0,0.0,0.019999999552965164
27,17545.234726905823,0.0,0.0,0.0
28,14770.875428199768,0.0,0.10000000149011612,0.024000000208616257
29,17982.969524383545,0.0,0.0,0.0024999999441206455
30,12523.288846969604,0.0,0.0,0.0
31,16677.4451007843,0.0,0.0,0.044499997049570084
32,16895.853954315186,0.0,0.019999999552965164,0.009166667237877846
33,15727.372944831848,0.0,0.0,0.008888889104127884
34,12962.915066719055,0.0,0.019999999552965164,0.01666666753590107
35,16369.419855117798,0.0,0.0,0.006666666828095913
36,15052.520243644714,0.0,0.0,0.01666666753590107
