episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,1055.94211602211,0.18908478683243468,0.0,0.0,1.0
1,2339.378538608551,0.1052518722228706,0.0,0.0,1.0
2,1942.6562604904175,0.07822095327312127,0.0,0.0,1.0
3,1978.5977144241333,0.05693405472673476,0.0,0.0,1.0
4,3276.2002367973328,0.04671823313576169,0.0,0.0,1.0
5,2329.3983743190765,0.04362392947863555,0.0,0.0,1.0
6,2225.075800180435,0.04873795054154471,0.0,0.0,1.0
7,2688.767303943634,0.04165289549157023,0.0,0.0,1.0
8,2212.039954185486,0.053969138939801146,0.0,0.0,1.0
9,2892.201226234436,0.044119047998683526,0.0,0.20000000298023224,1.0
10,2207.500710964203,0.05702200046973303,0.0,0.0,1.0
11,3003.8848123550415,0.04751693676691502,0.0,0.0,1.0
12,2421.9360795021057,0.05250790929188952,0.0,0.0,1.0
13,2053.3953561782837,0.05063182077603415,0.0,0.0,1.0
14,2467.8538942337036,0.06291024620877579,0.0,0.0,1.0
15,2583.6804995536804,0.05445774862775579,0.0,0.0,1.0
16,2615.246090888977,0.07085777436421342,0.0,0.0,1.0
17,2019.4946117401123,0.06229708225466311,0.0,0.20000000298023224,1.0
18,2161.0146946907043,0.053691999934380875,0.0,0.0,1.0
19,2200.1376695632935,0.0821711764857173,0.0,0.0,1.0
20,2284.295289516449,0.07428209132747725,0.0,0.11999999731779099,1.0
21,2154.1473166942596,0.07053853262681514,0.0,0.0,1.0
22,2383.6222853660583,0.06634956370107829,0.0,0.0,1.0
23,2750.7944808006287,0.06675603009294719,0.0,0.0,1.0
24,2168.671231508255,0.08364272275812006,0.0,0.20000000298023224,1.0
25,2341.0646739006042,0.05828504418954253,0.0,0.0,1.0
26,1371.0347881317139,0.06159107691491954,0.0,0.0,1.0
27,1869.990493297577,0.06893132785102353,0.0,0.0,1.0
28,1993.9714753627777,0.06421693251468241,0.0,0.0,1.0
29,1810.246973991394,0.05185547628905624,0.0,0.0,1.0
30,2523.4880328178406,0.06003650161903352,0.0,0.0,1.0
31,2814.491208076477,0.06639040159061552,0.0,0.0,1.0
32,2006.9266057014465,0.04863404321854245,0.0,0.0,1.0
33,2267.322117328644,0.05538514694431797,0.0,0.0,1.0
34,2294.650017261505,0.06213393834186718,0.0,0.0,1.0
35,3097.041422843933,0.060513485999545084,0.0,0.0,1.0
36,2381.8732872009277,0.06488075388828292,0.0,0.0,1.0
37,2249.7735471725464,0.053730867109261456,0.0,0.0,1.0
38,3028.083176612854,0.06429822329664603,0.0,0.0,1.0
39,1761.792661190033,0.05739495893853018,0.0,0.0,1.0
40,1685.0108296871185,0.04743410909727012,0.0,0.0,1.0
41,2262.359486579895,0.0490231962222606,0.0,0.0,1.0
42,2239.2823872566223,0.05356360063538887,0.0,0.0,1.0
43,1857.9635787010193,0.05604249194497243,0.0,0.03999999910593033,1.0
44,2420.3811287879944,0.059881528567057106,0.0,0.0,1.0
45,2324.0695762634277,0.05101982021471486,0.0,0.0,1.0
46,1683.1625339984894,0.09541035005357117,0.0,0.0,1.0
47,3503.8530230522156,0.07757668212521822,0.0,0.0,1.0
48,1979.6295644044876,0.12345942983735506,0.0,0.20000000298023224,1.0
49,2015.0367767810822,0.08367060122312978,0.0,0.0,1.0
50,2851.319212436676,0.06137787408893928,0.0,0.0,1.0
51,2834.0547938346863,0.07550352910766378,0.0,0.0,1.0
52,3286.3009266853333,0.09743672454729677,0.0,0.0,1.0
53,2546.388976097107,0.0688925239519449,0.0,0.0,1.0
54,1842.8213365077972,0.06162974096601829,0.0,0.0,1.0
55,1599.22989153862,0.054921633815392855,0.0,0.0,1.0
56,2202.73130941391,0.04090648761325299,0.0,0.0,1.0
57,2598.4737153053284,0.05714875411707908,0.0,0.0,1.0
58,1923.7839856147766,0.0581848085927777,0.0,0.0,1.0
59,2657.3266320228577,0.061288022904191164,0.20000000298023224,0.20000000298023224,1.0
60,1832.1895232200623,0.04767549894982949,0.0,0.07999999821186066,1.0
61,1973.890329837799,0.04936001266120002,0.0,0.0,1.0
62,1892.4751958847046,0.05605303159449249,0.0,0.0,1.0
63,3584.221643924713,0.0914290123875253,0.0,0.0,1.0
64,1413.6648361682892,0.06355562181633016,0.0,0.11999999731779099,1.0
65,2441.809549331665,0.05777231440413743,0.0,0.0,1.0
66,2976.979748249054,0.06165305241767783,0.0,0.0,1.0
67,2757.516842365265,0.06484256097581237,0.0,0.0,1.0
68,1853.5279686450958,0.06339043422602117,0.0,0.18000000715255737,1.0
69,2332.4420161247253,0.0606153783807531,0.0,0.0,1.0
70,2662.5566482543945,0.06038368686102331,0.0,0.019999999552965164,1.0
71,2030.7731804847717,0.053711438384780194,0.0,0.11666665971279144,1.0
72,1646.9916973114014,0.0514835887142036,0.0,0.0,1.0
73,1966.6595883369446,0.04964430068153888,0.0,0.0,1.0
74,2296.49903011322,0.05919790396932512,0.0,0.0,1.0
75,2691.6118173599243,0.05387936322716996,0.0,0.0,1.0
76,2073.2983634471893,0.04806340943090617,0.0,0.0,1.0
77,1992.695220708847,0.045829750985722055,0.0,0.0,1.0
78,2475.1832976341248,0.05072096326708561,0.0,0.0,1.0
79,2966.434033870697,0.0601306670345366,0.0,0.0,1.0
80,2286.765149116516,0.07861078685557801,0.0,0.0,1.0
81,1812.1588180065155,0.05908152657561004,0.0,0.0,1.0
82,2460.595808982849,0.05372357009910047,0.0,0.0,1.0
83,1895.0232281684875,0.04705344022018835,0.0,0.0,1.0
84,2500.3488183021545,0.048650483856908976,0.0,0.0,1.0
85,2338.29132938385,0.049449115437746514,0.20000000298023224,0.4000000059604645,1.0
86,1266.9648332595825,0.06127831417601556,0.0,0.0,1.0
87,1791.7961304187775,0.048631116449832916,0.10000000149011612,0.20000000298023224,1.0
88,2091.887345790863,0.06054294487614542,0.0,0.0,1.0
89,2709.8001675605774,0.05545893681293819,0.0,0.0,1.0
90,1940.2018010616302,0.0648604775260901,0.0,0.0,1.0
