episode,total_reward,loss,ndcg@5,slate_mrr
0,4210.075207710266,0.0,0.10000000149011612,0.05000000074505806
1,4246.214484214783,0.0,0.019999999552965164,0.008333333767950535
2,3956.2024769186974,0.0,0.0,0.0033333334140479565
3,4488.449808597565,0.0,0.0,0.0
4,4578.762221813202,0.0,0.0,0.0
5,3776.395443081856,0.0,0.0,0.0
6,3649.512857198715,0.0,0.019999999552965164,0.05000000074505806
7,4491.435255527496,0.0,0.019999999552965164,0.042500000447034836
8,4346.010125637054,0.0,0.0,0.02250000089406967
9,4181.453948199749,0.0,0.019999999552965164,0.004999999888241291
10,4712.630739688873,0.0,0.019999999552965164,0.029999999329447746
11,3729.107449054718,0.0,0.0,0.04866666719317436
12,4626.120543718338,0.0,0.019999999552965164,0.02500000037252903
13,4582.165001630783,0.0,0.0,0.03999999910593033
14,4751.949299573898,0.0,0.0,0.002857143059372902
15,4277.292721867561,0.0,0.0,0.02500000037252903
16,3537.1577022075653,0.0,0.0,0.029999999329447746
17,3985.1721448898315,0.0,0.0,0.0
18,4098.1852251291275,0.0,0.0,0.0
19,4304.258026123047,0.0,0.0,0.0
20,3731.7982919216156,0.0,0.019999999552965164,0.019999999552965164
21,3325.9002898335457,0.0,0.0,0.009999999776482582
22,4424.255251407623,0.0,0.0,0.019999999552965164
23,3216.901927947998,0.0,0.0,0.0
24,4042.387545108795,0.0,0.0,0.03999999910593033
25,3403.218448638916,0.0,0.0,0.0
26,4540.972802877426,0.0,0.019999999552965164,0.02666666731238365
27,4095.8835990428925,0.0,0.0,0.019999999552965164
28,3485.303619861603,0.0,0.0,0.0024999999441206455
29,4860.808652877808,0.0,0.0,0.019999999552965164
30,4286.007832288742,0.0,0.019999999552965164,0.019999999552965164
31,3981.7994549274445,0.0,0.0,0.0
32,3931.8156526088715,0.0,0.0,0.0
33,4420.007762432098,0.0,0.0,0.0
34,4301.8648982048035,0.0,0.0,0.019999999552965164
35,4286.364480018616,0.0,0.0,0.0
36,4143.4133477211,0.0,0.019999999552965164,0.019999999552965164
37,3799.468030691147,0.0,0.0,0.029999999329447746
38,4909.327414751053,0.0,0.0,0.0
39,4019.1369149684906,0.0,0.0,0.019999999552965164
40,5472.1726722717285,0.0,0.0,0.019999999552965164
41,3988.9410276412964,0.0,0.0,0.0
42,3779.7367565631866,0.0,0.0,0.0
43,3570.1558315753937,0.0,0.0,0.019999999552965164
44,3688.406930744648,0.0,0.0,0.0
45,3099.8213489055634,0.0,0.019999999552965164,0.004999999888241291
46,4031.158474445343,0.0,0.0,0.0020000000949949026
47,4225.736085534096,0.0,0.0,0.002857143059372902
48,4062.0925974845886,0.0,0.0,0.019999999552965164
49,4616.830281972885,0.0,0.019999999552965164,0.019999999552965164
50,4565.672235488892,0.0,0.0,0.0
51,2936.768367290497,0.0,0.0,0.0
52,4343.807876706123,0.0,0.0,0.03999999910593033
53,4029.7753715515137,0.0,0.0,0.0
54,4561.053491353989,0.0,0.0,0.023333333432674408
55,4367.1273901462555,0.0,0.019999999552965164,0.019999999552965164
56,4713.361166000366,0.0,0.019999999552965164,0.019999999552965164
57,4064.2808926701546,0.0,0.0,0.019999999552965164
58,4792.167003154755,0.0,0.0,0.019999999552965164
59,3993.7515326738358,0.0,0.0,0.0
60,3423.820963859558,0.0,0.0,0.0
61,5297.316918134689,0.0,0.0,0.0
62,3419.614491224289,0.0,0.0,0.0
63,4507.068194627762,0.0,0.019999999552965164,0.03999999910593033
64,4721.791113376617,0.0,0.0,0.0
65,4577.849299669266,0.0,0.0,0.0
66,3930.602790236473,0.0,0.019999999552965164,0.02666666731238365
67,4512.965491294861,0.0,0.0,0.0
68,3575.4295637607574,0.0,0.0,0.019999999552965164
69,4357.15235042572,0.0,0.0,0.004999999888241291
70,4789.017597913742,0.0,0.0,0.03999999910593033
71,4465.81040596962,0.0,0.0,0.002857143059372902
72,4478.718700885773,0.0,0.0,0.002857143059372902
73,3889.5901823043823,0.0,0.0,0.0
74,4369.012649774551,0.0,0.0,0.002222222276031971
75,4654.848034858704,0.0,0.019999999552965164,0.009999999776482582
76,4964.900180339813,0.0,0.0,0.0
77,5028.154942750931,0.0,0.0,0.0
78,4098.011754989624,0.0,0.0,0.019999999552965164
79,4990.150374889374,0.0,0.0,0.005079365335404873
80,4680.453797340393,0.0,0.0,0.0
81,4316.460237503052,0.0,0.0,0.0033333334140479565
82,3880.448350429535,0.0,0.0,0.019999999552965164
83,5013.5099494457245,0.0,0.0,0.019999999552965164
84,4622.977428436279,0.0,0.0,0.0
85,5269.972835063934,0.0,0.019999999552965164,0.019999999552965164
86,4397.173418521881,0.0,0.0,0.009999999776482582
87,3680.5237472057343,0.0,0.0,0.0
88,4213.939039468765,0.0,0.0,0.0
89,4328.913695573807,0.0,0.0,0.019999999552965164
90,3801.80787807703,0.0,0.0,0.019999999552965164
91,4456.946964740753,0.0,0.019999999552965164,0.004000000189989805
92,3734.7938647270203,0.0,0.0,0.0
93,4438.746584892273,0.0,0.0,0.019999999552965164
94,3929.714024543762,0.0,0.0,0.0
95,4522.554495334625,0.0,0.019999999552965164,0.019999999552965164
96,3608.365156888962,0.0,0.0,0.0
97,4626.69574546814,0.0,0.0,0.0
98,4389.749136090279,0.0,0.019999999552965164,0.019999999552965164
99,4045.67751789093,0.0,0.0,0.0
100,5015.2097091674805,0.0,0.0,0.0
101,5156.532224655151,0.0,0.0,0.019999999552965164
102,4355.291888713837,0.0,0.0,0.002857143059372902
103,5041.000367164612,0.0,0.019999999552965164,0.02500000037252903
104,3750.8039679527283,0.0,0.0,0.019999999552965164
105,4885.705127477646,0.0,0.019999999552965164,0.019999999552965164
106,4517.036919116974,0.0,0.0,0.009999999776482582
107,4674.213239908218,0.0,0.0,0.0
108,3843.5630824565887,0.0,0.019999999552965164,0.04285714030265808
109,3808.357162475586,0.0,0.019999999552965164,0.03999999910593033
110,4128.9637216329575,0.0,0.0,0.019999999552965164
111,3476.6665506362915,0.0,0.019999999552965164,0.009999999776482582
112,4462.4682030677795,0.0,0.0,0.0
113,3457.758201599121,0.0,0.0,0.019999999552965164
114,4496.898423194885,0.0,0.0,0.0
115,3955.6498959064484,0.0,0.019999999552965164,0.019999999552965164
116,4128.562844514847,0.0,0.0,0.0
117,3971.985550701618,0.0,0.019999999552965164,0.019999999552965164
118,4109.695124864578,0.0,0.0,0.0024999999441206455
119,4175.122961521149,0.0,0.0,0.0
120,4583.1577886343,0.0,0.019999999552965164,0.009999999776482582
121,3498.9508876800537,0.0,0.0,0.0
122,3910.064809381962,0.0,0.0,0.019999999552965164
123,4201.07889342308,0.0,0.0,0.0
124,4559.36466550827,0.0,0.0,0.0
125,3632.5232177972794,0.0,0.0,0.0
126,3736.1639137268066,0.0,0.0,0.019999999552965164
127,3858.902187347412,0.0,0.0,0.0
128,4751.884201288223,0.0,0.0,0.0
129,5506.061184644699,0.0,0.0,0.0
130,4327.881458997726,0.0,0.0,0.019999999552965164
131,4870.5623499155045,0.0,0.019999999552965164,0.009999999776482582
132,3621.8895308971405,0.0,0.0,0.0
133,3707.314530849457,0.0,0.0,0.019999999552965164
134,4410.486801624298,0.0,0.019999999552965164,0.009999999776482582
