episode,total_reward,loss,ndcg@5,slate_mrr
0,13932.74222946167,0.0,0.0,0.022857144474983215
1,4696.34356212616,0.0,0.20000000298023224,0.20000000298023224
2,17088.638299942017,4.707088494064784,0.0,0.0
3,23492.795167922974,5.347119088172913,0.0,0.019999999552965164
4,20351.97842502594,6.068202445507049,0.0,0.019999999552965164
5,25177.674737930298,6.5736098170280455,0.0,0.0
6,30889.871004104614,7.287895429134369,0.0,0.0
7,25240.847067832947,7.908037278652191,0.0,0.0
8,24427.260511398315,8.476000734567641,0.0,0.0
9,23881.47975921631,8.503194851875305,0.0,0.002222222276031971
10,20394.719093322754,8.460051679611206,0.0,0.0
11,25919.61054801941,8.499157755374908,0.0,0.0
12,26619.61247444153,8.654183449745178,0.0,0.019999999552965164
13,24255.644698143005,8.818678612709045,0.0,0.0
14,23079.94299507141,8.768116166591645,0.0,0.0
