episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,2381.3637232780457,0.0,0.0,0.0,1.0,0.1992313712835312
1,1931.5051102638245,0.0,0.0,0.0,0.8,0.19846569001674652
2,2392.6706261634827,0.1518263948140758,0.0,0.0,1.0,0.19770294427871704
3,3374.2729115486145,0.04510815787594766,0.0,0.0,1.0,0.19694313406944275
4,3040.3374347686768,0.03626427046954632,0.0,0.0,0.9,0.19618622958660126
5,2805.841721534729,0.044014949738048016,0.0,0.0,0.9,0.19543223083019257
6,3106.830351829529,0.04775623834924772,0.019999999552965164,0.02500000037252903,0.9,0.19468121230602264
7,2892.4190073013306,0.061352053084410725,0.0,0.0,1.0,0.19393308460712433
8,3114.0423698425293,0.06017291745170951,0.0,0.019999999552965164,1.0,0.19318783283233643
9,3000.986020565033,0.06579446396790445,0.0,0.0,1.0,0.19244544208049774
10,3250.86319065094,0.06565897248219699,0.0,0.0,1.0,0.19170589745044708
11,3138.4844245910645,0.06987587188370525,0.0,0.0,1.0,0.19096919894218445
12,3146.883610725403,0.07195237109903246,0.0,0.0,1.0,0.19023533165454865
13,3082.1921305656433,0.07584188836626708,0.0,0.0,1.0,0.18950428068637848
