episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,2563.708598136902,0.0,0.0,0.0,1.0,0.1992313712835312
1,2256.84596824646,0.0,0.0,0.019999999552965164,1.0,0.19846569001674652
2,2819.054151535034,0.15430670486080764,0.019999999552965164,0.019999999552965164,1.0,0.19770294427871704
3,2960.4596943855286,0.028925255436915903,0.0,0.0,1.0,0.19694313406944275
4,2906.65327835083,0.01175253531197086,0.0,0.0,1.0,0.19618622958660126
5,3247.94912815094,0.010134325604885816,0.0,0.0,0.9,0.19543223083019257
6,2892.016448020935,0.010255821535829455,0.0,0.0,1.0,0.19468121230602264
7,3143.741400718689,0.00993216747418046,0.0,0.0,0.9,0.19393308460712433
8,2767.8755559921265,0.009996642351616174,0.0,0.0,1.0,0.19318783283233643
9,3113.401469230652,0.009966357904486358,0.0,0.0,1.0,0.19244544208049774
10,3309.7069149017334,0.01078472732566297,0.0,0.019999999552965164,1.0,0.19170589745044708
11,3010.1868267059326,0.010432535759173333,0.0,0.0,0.9,0.19096919894218445
12,3135.8684759140015,0.01034630928770639,0.0,0.019999999552965164,1.0,0.19023533165454865
13,3042.301655769348,0.010865061893127859,0.0,0.0,0.9,0.18950428068637848
14,3203.4497718811035,0.010213381759822369,0.0,0.019999999552965164,0.9,0.18877603113651276
15,3206.7338705062866,0.010284285000525415,0.0,0.14000000059604645,1.0,0.18805056810379028
16,3109.905816555023,0.010096029785927385,0.0,0.0,0.9,0.18732787668704987
17,3264.662452697754,0.01044063864974305,0.0,0.0,1.0,0.1866079419851303
18,3155.0227303504944,0.01044285474345088,0.0,0.0,1.0,0.18589076399803162
19,3478.6174907684326,0.010013469834811986,0.0,0.14000000059604645,1.0,0.1851763129234314
20,3063.5848474502563,0.01045856784330681,0.0,0.0,1.0,0.18446458876132965
21,2786.9517135620117,0.010242405051831155,0.0,0.0,0.9,0.18375557661056519
22,3282.747095108032,0.00956941684591584,0.0,0.14000000059604645,1.0,0.1830492615699768
23,3208.188751220703,0.010296109607443213,0.0,0.0,1.0,0.1823459267616272
