episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,2343.380718231201,0.0,0.0,0.0,1.0,0.1992313712835312
1,1797.6320452690125,0.0,0.0,0.02500000037252903,0.9,0.19846569001674652
2,1997.2671329975128,0.15570642083588213,0.019999999552965164,0.019999999552965164,1.0,0.19770294427871704
3,3158.3922176361084,0.02970822581322864,0.0,0.0,0.9,0.19694313406944275
4,3147.4209146499634,0.012772271861322224,0.0,0.0,1.0,0.19618622958660126
5,3043.5380730628967,0.010783079811371863,0.0,0.0,1.0,0.19543223083019257
6,3282.0212144851685,0.010730217492673546,0.0,0.07999999821186066,1.0,0.19468121230602264
7,3202.098381996155,0.010348003604449332,0.0,0.0,1.0,0.19393308460712433
8,3313.9571323394775,0.010847575499210506,0.0,0.0,1.0,0.19318783283233643
9,2762.95228099823,0.010772364174481481,0.0,0.0,0.9,0.19244544208049774
10,3205.792158126831,0.011747461794875562,0.0,0.10000000149011612,1.0,0.19170589745044708
11,3342.169035434723,0.010914432974532247,0.019999999552965164,0.10000000149011612,1.0,0.19096919894218445
12,3284.794056892395,0.012318789802957326,0.0,0.0,1.0,0.19023533165454865
13,3106.9578046798706,0.011314047814812512,0.0,0.0,0.9,0.18950428068637848
14,3103.6999702453613,0.010787358288653195,0.0,0.019999999552965164,0.9,0.18877603113651276
15,3528.4372606277466,0.011764920351561159,0.0,0.0,1.0,0.18805056810379028
16,3108.882700920105,0.011317275559995323,0.0,0.0,0.9,0.18732787668704987
17,3247.155693054199,0.01188131290487945,0.0,0.0,1.0,0.1866079419851303
18,3203.361415863037,0.011980549858417362,0.0,0.0,1.0,0.18589076399803162
19,3379.0414962768555,0.011035175753058866,0.0,0.0,1.0,0.1851763129234314
20,3000.265519142151,0.01172159664100036,0.0,0.0,0.9,0.18446458876132965
21,3136.579004764557,0.011386815946316346,0.0,0.0,1.0,0.18375557661056519
22,2979.5356965065002,0.011450411074329168,0.0,0.03999999910593033,1.0,0.1830492615699768
23,3185.3876600265503,0.01102484077680856,0.0,0.0,1.0,0.1823459267616272
24,3114.9391117095947,0.01161093489266932,0.0,0.03999999910593033,1.0,0.1816452592611313
25,3157.3746547698975,0.011355080612702295,0.0,0.0,1.0,0.18094725906848907
26,3227.0357837677,0.01057502200594172,0.0,0.0,1.0,0.18025191128253937
27,3069.774227142334,0.0104510933207348,0.0,0.0,1.0,0.17955921590328217
28,3312.267375946045,0.011384690897539258,0.0,0.0,0.9,0.17886914312839508
29,3064.0822439193726,0.010874289718922228,0.0,0.0,1.0,0.17818167805671692
30,3236.1925258636475,0.010630763238295912,0.10000000149011612,0.10000000149011612,1.0,0.1774968057870865
31,2965.69234085083,0.010637177964672445,0.0,0.0,1.0,0.1768145114183426
32,2961.951226234436,0.010216678573051467,0.0,0.0,0.9,0.17613501846790314
33,3056.3925256729126,0.010746404032688587,0.0,0.07999999821186066,1.0,0.17545826733112335
34,3419.3295793533325,0.011201861472800374,0.0,0.002222222276031971,1.0,0.1747840791940689
35,3249.9965019226074,0.010382389995502308,0.0,0.0,0.9,0.17411242425441742
36,3113.205347061157,0.01064536883495748,0.0,0.019999999552965164,1.0,0.1734432876110077
37,3066.4108028411865,0.01010269278427586,0.0,0.0,1.0,0.17277665436267853
38,3089.2013535499573,0.010374151738360524,0.0,0.0,1.0,0.17211250960826874
39,2859.7575511932373,0.010212224712595343,0.0,0.0,0.9,0.1714508980512619
40,3210.3187675476074,0.010305658995639533,0.0,0.0,1.0,0.17079220712184906
41,2984.5780324935913,0.010077048810198903,0.0,0.0,0.9,0.1701359748840332
42,3340.3331537246704,0.010412627216428518,0.0,0.0,0.8,0.16948218643665314
43,3038.3017501831055,0.00970241121482104,0.0,0.0,1.0,0.16883082687854767
