episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,-870.3467474579811,0.026484067503285285,0.0,0.0,0.2,0.1992313712835312
1,-864.7478752732277,0.01703241212584544,0.0,0.019999999552965164,0.4,0.19846569001674652
2,-821.9684987068176,0.016983429144020193,0.019999999552965164,0.004999999888241291,0.3,0.19770294427871704
3,-936.690753698349,0.012286857755680104,0.0,0.0,0.2,0.19694313406944275
4,-923.0092353969812,0.0048979643909842704,0.0,0.0,0.0,0.19618622958660126
5,-929.2978239953518,0.00358578736835625,0.0,0.0,0.3,0.19543223083019257
6,-1046.9222145080566,0.002355434651253745,0.0,0.0,0.0,0.19468121230602264
7,-1046.9966746419668,0.0018098942571668885,0.0,0.0,0.0,0.19393308460712433
8,-957.37500628829,0.00295931583706988,0.0,0.05999999865889549,0.0,0.19318783283233643
9,-987.1662787497044,0.008195972586981952,0.0,0.0,0.1,0.19244544208049774
10,-980.4681747816503,0.0036549021204700695,0.0,0.019999999552965164,0.2,0.19170589745044708
11,-966.8075230121613,0.0032980412431061266,0.0,0.0,0.3,0.19096919894218445
12,-1006.4457685351372,0.0033664387275348416,0.0,0.0,0.0,0.19023533165454865
13,-1013.2203314900398,0.0019850199548454837,0.0,0.0,0.2,0.18950428068637848
14,-1092.9450924098492,0.001895905135461362,0.0,0.019999999552965164,0.2,0.18877603113651276
15,-1080.3831564188004,0.0019026488951931241,0.0,0.0,0.1,0.18805056810379028
16,-948.5266947746277,0.0009511069481959566,0.0,0.0,0.3,0.18732787668704987
17,-937.0426950454712,0.004886217348830542,0.0,0.0,0.2,0.1866079419851303
18,-981.426153242588,0.004893059258465655,0.0,0.0,0.2,0.18589076399803162
19,-914.4379634857178,0.007170352104367339,0.0,0.0,0.2,0.1851763129234314
20,-990.796313136816,0.0013571361923823133,0.0,0.0,0.2,0.18446458876132965
21,-961.1806540191174,0.0030903204607602673,0.0,0.0,0.2,0.18375557661056519
22,-967.280615478754,0.0019427436849218792,0.0,0.14000000059604645,0.3,0.1830492615699768
23,-908.7003131508827,0.002150409465248231,0.0,0.0,0.3,0.1823459267616272
24,-989.4553064107895,0.0014290100129437633,0.0,0.0,0.2,0.1816452592611313
25,-1001.1108919680119,0.0014536770795530174,0.019999999552965164,0.019999999552965164,0.3,0.18094725906848907
26,-986.4837688803673,0.0013040671570342965,0.0,0.0,0.1,0.18025191128253937
27,-1017.2735442519188,0.001434101217892021,0.0,0.0,0.1,0.17955921590328217
28,-1061.6823645234108,0.00181714739461313,0.0,0.0,0.2,0.17886914312839508
29,-1008.1452942192554,0.0022566446677956264,0.0,0.0,0.1,0.17818167805671692
30,-1001.7051074504852,0.0017427219428645913,0.0,0.0,0.3,0.1774968057870865
31,-976.5945963859558,0.001674981400865363,0.0,0.0,0.1,0.1768145114183426
32,-1000.7969425022602,0.0010967266261286569,0.0,0.0,0.0,0.17613501846790314
33,-948.7335171699524,0.001751390974932292,0.0,0.0,0.2,0.17545826733112335
34,-913.1403170526028,0.001544103872438427,0.0,0.0,0.2,0.1747840791940689
