episode,total_reward,loss,ndcg@5,slate_mrr
0,8661.188212394714,0.0,0.0,0.0
1,6319.17434668541,0.0,0.019999999552965164,0.029999999329447746
2,9055.62688112259,0.0,0.019999999552965164,0.019999999552965164
3,6430.28209066391,0.0,0.0,0.0
4,7055.8340311050415,0.0,0.0,0.002857143059372902
5,7433.185172557831,0.0,0.0,0.019999999552965164
6,7580.20602440834,0.0,0.0,0.019999999552965164
7,9306.97282409668,0.0,0.0,0.0
8,8246.260653018951,0.0,0.0,0.0
9,8543.331669330597,0.0,0.0,0.0
10,7454.729963302612,0.0,0.0,0.0
11,6983.741528511047,0.0,0.019999999552965164,0.009999999776482582
12,9993.39269065857,0.0,0.10399999469518661,0.04399999976158142
13,8519.135172843933,0.0,0.0,0.019999999552965164
14,7904.762875318527,0.0,0.0,0.0
15,10380.47711610794,0.0,0.0,0.0
16,6961.970697402954,0.0,0.0,0.002222222276031971
17,7818.802451133728,0.0,0.0,0.019999999552965164
18,7712.154959201813,0.0,0.0,0.02250000089406967
19,7366.442382335663,0.0,0.0,0.0024999999441206455
20,6284.413879871368,0.0,0.0,0.0024999999441206455
21,7291.721470355988,0.0,0.019999999552965164,0.009999999776482582
22,8761.379674911499,0.0,0.04399999976158142,0.06400000303983688
23,7755.436029434204,0.0,0.0,0.029999999329447746
24,7168.815603017807,0.0,0.0,0.019999999552965164
25,7335.684462547302,0.0,0.0,0.03999999910593033
26,7559.386662721634,0.0,0.0,0.0
27,6491.833441495895,0.0,0.019999999552965164,0.006666666828095913
28,8074.053983211517,0.0,0.019999999552965164,0.019999999552965164
29,7612.071440458298,0.0,0.0,0.0
30,7985.097437620163,0.0,0.03999999910593033,0.03999999910593033
31,8121.789913415909,0.0,0.0,0.0
32,7475.506407260895,0.0,0.0,0.05999999865889549
33,8965.983480453491,0.0,0.0,0.0
34,8035.378998041153,0.0,0.0,0.0
35,8739.446406364441,0.0,0.0,0.019999999552965164
36,7907.508388519287,0.0,0.024000000208616257,0.05000000074505806
37,5529.005310952663,0.0,0.0,0.014999999664723873
38,9939.333439350128,0.0,0.0,0.006666666828095913
39,7276.879087686539,0.0,0.0,0.0
40,6984.219743728638,0.0,0.0,0.03999999910593033
41,8447.88906621933,0.0,0.0,0.0
42,7500.454098701477,0.0,0.0,0.0
43,7018.09193444252,0.0,0.0,0.0
44,7801.314239025116,0.0,0.0,0.024000000208616257
45,9509.69854593277,0.0,0.0,0.0
46,7729.390277385712,0.0,0.0,0.0
47,8669.225307941437,0.0,0.0,0.0
48,8723.258047103882,0.0,0.0,0.03999999910593033
49,6872.344335794449,0.0,0.0,0.0
50,8054.387050628662,0.0,0.0,0.02250000089406967
51,8167.477983474731,0.0,0.0,0.002857143059372902
52,9015.178096294403,0.0,0.0,0.019999999552965164
53,7361.003562450409,0.0,0.0,0.004999999888241291
54,6986.480936288834,0.0,0.0,0.0
55,9115.496957063675,0.0,0.019999999552965164,0.019999999552965164
56,9042.2305727005,0.0,0.0,0.0
57,8256.79127573967,0.0,0.019999999552965164,0.03999999910593033
58,9469.888179779053,0.0,0.0,0.02666666731238365
59,8633.16595506668,0.0,0.0,0.004000000189989805
60,8095.001494884491,0.0,0.10399999469518661,0.04399999976158142
61,6092.932754039764,0.0,0.0,0.0020000000949949026
62,9221.927628993988,0.0,0.019999999552965164,0.006666666828095913
63,6821.30332493782,0.0,0.0,0.0
64,7588.118770599365,0.0,0.0,0.019999999552965164
65,7476.747622966766,0.0,0.019999999552965164,0.03999999910593033
66,8260.693904399872,0.0,0.0,0.03999999910593033
67,8977.48093366623,0.0,0.0,0.009999999776482582
68,7050.409794330597,0.0,0.0,0.0
69,8260.76885843277,0.0,0.03999999910593033,0.029999999329447746
70,8836.795925617218,0.0,0.0,0.0033333334140479565
71,9533.75393295288,0.0,0.0,0.019999999552965164
72,7006.566029071808,0.0,0.0,0.0
73,8352.007895946503,0.0,0.019999999552965164,0.03166666626930237
74,9244.500295639038,0.0,0.0,0.02250000089406967
75,8572.992144584656,0.0,0.0,0.019999999552965164
76,8103.563982486725,0.0,0.0,0.019999999552965164
77,8132.578125476837,0.0,0.0,0.0
78,9119.865181446075,0.0,0.0,0.004444444552063942
79,9799.992071390152,0.0,0.019999999552965164,0.006666666828095913
80,7947.240838050842,0.0,0.0,0.019999999552965164
81,7580.545147418976,0.0,0.0,0.019999999552965164
82,9000.422709465027,0.0,0.0,0.019999999552965164
83,6185.597344636917,0.0,0.0,0.024722224101424217
84,8410.219391822815,0.0,0.0,0.0
85,8845.144067883492,0.0,0.019999999552965164,0.01666666753590107
86,7803.089555740356,0.0,0.0,0.019999999552965164
87,7764.377644538879,0.0,0.0,0.019999999552965164
88,7540.520606040955,0.0,0.0,0.0
89,7130.513339996338,0.0,0.0,0.0
90,8968.508263111115,0.0,0.0,0.0
91,7366.533856868744,0.0,0.019999999552965164,0.006666666828095913
92,7924.78523683548,0.0,0.0,0.0
93,8109.475351333618,0.0,0.0,0.0
94,8317.928559541702,0.0,0.0,0.0
95,6488.897243738174,0.0,0.0,0.002857143059372902
96,8785.46850347519,0.0,0.0,0.019999999552965164
97,7537.825449466705,0.0,0.0,0.002857143059372902
98,8462.266946315765,0.0,0.0,0.0
99,6309.362679719925,0.0,0.0,0.0
100,9129.205050945282,0.0,0.0,0.0033333334140479565
101,9586.378874778748,0.0,0.0,0.0020000000949949026
102,7090.1602902412415,0.0,0.0,0.019999999552965164
103,7365.813375234604,0.0,0.0,0.0
104,8901.929993152618,0.0,0.019999999552965164,0.019999999552965164
105,9547.51615190506,0.0,0.0,0.0
106,9518.805735111237,0.0,0.019999999552965164,0.019999999552965164
107,8124.007953643799,0.0,0.0,0.019999999552965164
108,8266.577593803406,0.0,0.019999999552965164,0.03999999910593033
109,8253.250162124634,0.0,0.0,0.022857144474983215
110,8702.299909830093,0.0,0.0,0.0
111,7327.028104305267,0.0,0.0,0.0
112,7579.1399664878845,0.0,0.0,0.0
113,8130.939488172531,0.0,0.019999999552965164,0.044499997049570084
114,7484.7565977573395,0.0,0.0,0.002857143059372902
115,7333.208553791046,0.0,0.0,0.019999999552965164
116,8751.295691013336,0.0,0.0,0.0
117,8665.400771141052,0.0,0.019999999552965164,0.006666666828095913
118,6756.284416675568,0.0,0.019999999552965164,0.019999999552965164
119,8083.990171432495,0.0,0.0,0.0
120,7995.878242492676,0.0,0.0,0.019999999552965164
121,8495.988163232803,0.0,0.0,0.0
122,7059.081915140152,0.0,0.0,0.0024999999441206455
123,8602.174141168594,0.0,0.0,0.0
124,8881.967200279236,0.0,0.0,0.019999999552965164
125,6308.907396316528,0.0,0.0,0.019999999552965164
126,9264.53024482727,0.0,0.0,0.002857143059372902
127,8170.536704540253,0.0,0.0,0.0
128,8327.974298477173,0.0,0.03999999910593033,0.019999999552965164
129,9029.52527809143,0.0,0.0,0.0568571463227272
130,7492.552113056183,0.0,0.0,0.0
131,8985.215609550476,0.0,0.019999999552965164,0.006666666828095913
132,9083.928251743317,0.0,0.0,0.0033333334140479565
133,7130.741246461868,0.0,0.0,0.03999999910593033
134,6335.822126150131,0.0,0.0,0.0044999998062849045
135,8207.376231193542,0.0,0.0,0.0
136,6402.22752737999,0.0,0.0,0.0
137,8943.9832239151,0.0,0.0,0.002857143059372902
138,7538.671475887299,0.0,0.019999999552965164,0.009999999776482582
139,7401.023231506348,0.0,0.0,0.0
140,8258.394320964813,0.0,0.0,0.0
141,7316.877049922943,0.0,0.0,0.0024999999441206455
142,6336.7558517456055,0.0,0.0,0.0
143,9439.544920921326,0.0,0.0,0.025714287534356117
144,7919.200039863586,0.0,0.0,0.0
145,9389.258389949799,0.0,0.0,0.0
146,6784.29497718811,0.0,0.0,0.0
147,7142.926557540894,0.0,0.0,0.0
148,7105.747553348541,0.0,0.0,0.0
149,6779.647043228149,0.0,0.0,0.0
150,7780.479741096497,0.0,0.0,0.008888889104127884
151,8638.559075832367,0.0,0.0,0.019999999552965164
152,8367.219065666199,0.0,0.019999999552965164,0.009999999776482582
153,7067.125074625015,0.0,0.0,0.0
