episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,3679.5493021011353,0.0,0.0,0.0,1.0
1,3710.865969657898,0.0,0.0,0.0,1.0
2,3841.1321182250977,0.0,0.0,0.0,1.0
3,3890.8463563919067,0.0,0.0,0.0,1.0
