episode,total_reward,loss,ndcg@5,slate_mrr
0,6436.984031677246,0.0,0.0,0.0
1,5062.702837705612,0.0,0.0,0.0
2,11036.970589637756,0.4938727021217346,0.0,0.0
3,13189.454337120056,0.2911381585896015,0.0,0.0
4,10048.88736629486,0.2636772774532437,0.0,0.0
5,9939.257884025574,0.2711054901406169,0.0,0.0
6,9842.994950294495,0.26839134279638527,0.0,0.0
7,10437.22067785263,0.25578114356845616,0.0,0.0
8,11455.027003288269,0.28765994232147934,0.019999999552965164,0.004000000189989805
9,12138.283443450928,0.32844410728663204,0.0,0.0
10,11499.765087127686,0.35218550425022843,0.0,0.0
11,11293.983452796936,0.375490053743124,0.0,0.0
12,18482.664776802063,0.4105213664472103,0.0,0.0
13,11708.6662607193,0.4585569828748703,0.0,0.0
14,9768.809754371643,0.44932222332805394,0.0,0.0
15,15401.133432388306,0.49157186776399614,0.0,0.0
16,13329.69453048706,0.5249171584099531,0.0,0.0
17,12289.207905769348,0.5679506311565637,0.0,0.019999999552965164
18,11343.97191810608,0.5927894073724747,0.0,0.0
19,15162.005497932434,0.5628034105151891,0.0,0.18000000715255737
20,12230.703735351562,0.6101970861107111,0.0,0.0
21,11390.863291740417,0.6117200344800949,0.0,0.0
22,12084.31226348877,0.6346796107292175,0.0,0.0
23,9523.016476631165,0.6582520070672035,0.0,0.0
24,11278.25554561615,0.6954244981706142,0.019999999552965164,0.019999999552965164
25,11010.585638999939,0.6726372290402651,0.0,0.0
26,8830.716013431549,0.6940299581736327,0.1599999964237213,0.07999999821186066
27,14325.221399307251,0.681337655633688,0.0,0.019999999552965164
28,14197.598859786987,0.7356370434165,0.14000000059604645,0.03500000014901161
29,12737.689950942993,0.7209654124826193,0.0,0.0
30,13997.36406326294,0.7780417921021581,0.0,0.0
31,11973.130310058594,0.7945664709806443,0.0,0.0
32,8907.919242858887,0.7970638705790043,0.0,0.0
33,10841.17942237854,0.7819056017696857,0.0,0.0
34,12659.374374389648,0.8303553705662489,0.0,0.1599999964237213
35,11538.740587234497,0.7916978961974382,0.0,0.009999999776482582
36,12369.286212921143,0.8137839423120021,0.0,0.0
37,11390.265636444092,0.8296312195062637,0.0,0.0
38,15966.885774612427,0.791353291645646,0.0,0.0
39,13391.524348258972,0.8088639517873526,0.0,0.0
40,10182.199666023254,0.8235475432500243,0.0,0.0
41,12415.830161094666,0.8405324628204107,0.0,0.1599999964237213
42,10944.715767383575,0.8331488876417279,0.0,0.0
43,9220.157294273376,0.8203536003082991,0.0,0.0
44,12871.021480560303,0.8364784049242735,0.0,0.0
45,9978.693468093872,0.8547078010439872,0.0,0.02666666731238365
46,12716.16711139679,0.8496422485634685,0.0,0.0
47,10036.679594039917,0.8770789857953787,0.0,0.0
48,9893.72015094757,0.8514799727499485,0.0,0.0
49,12921.703404426575,0.8518018035590649,0.0,0.0
50,11943.57945728302,0.9176049466431141,0.0,0.0
51,9867.028238296509,0.9117657698690891,0.0,0.0
52,10552.636613845825,0.8446937984228134,0.0,0.0
53,13196.338355064392,0.8015076072514057,0.1599999964237213,0.03200000151991844
54,12909.143290519714,0.8764857670664787,0.0,0.0
55,13809.074642181396,0.8770243939757347,0.0,0.0
56,14502.291069984436,0.8761791859567165,0.0,0.0
57,12082.45185661316,0.8429311542212963,0.0,0.0
58,14218.984449386597,0.8602042304724455,0.0,0.0
59,13129.494403839111,0.8587894150614739,0.0,0.0
60,11864.07631111145,0.9053425724804401,0.0,0.0
61,13272.575360298157,0.9073262614011764,0.0,0.0
62,13218.544786453247,0.8155213625729084,0.1599999964237213,0.1599999964237213
63,14419.839608192444,0.8600753356143832,0.0,0.0
64,10753.504342079163,0.9427456578612328,0.0,0.0
65,9594.30914402008,0.8537932328134775,0.0,0.0
66,14086.974963188171,0.859805347546935,0.0,0.0
67,13450.780698776245,0.9245376704633236,0.0,0.0
68,11433.03201675415,0.9627781749516725,0.019999999552965164,0.006666666828095913
69,10921.924611091614,0.855489632487297,0.0,0.0
70,10679.399577140808,0.9092514451593161,0.0,0.0
71,13026.06281042099,0.9267250072956085,0.0,0.019999999552965164
