episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,1341.4414217472076,0.0,0.0,0.0,1.0
1,1274.72425365448,0.0,0.0,0.0,1.0
2,1225.1208322048187,0.0,0.0,0.0,1.0
3,1461.6507177352905,0.0,0.0,0.0,1.0
4,1084.309963464737,0.0,0.03999999910593033,0.09000000357627869,1.0
5,1137.4126889705658,0.0,0.0,0.07999999821186066,1.0
6,1174.3384675979614,0.0,0.05999999865889549,0.05999999865889549,1.0
7,1319.6162629127502,0.0,0.0,0.0,1.0
8,1065.9418594837189,0.0,0.0,0.0,1.0
9,1330.246648311615,0.0,0.0,0.1599999964237213,1.0
10,1004.7636568546295,0.0,0.0,0.0,1.0
11,1181.1577808856964,0.0,0.1599999964237213,0.1599999964237213,1.0
12,1321.4421029090881,0.0,0.0,0.0,1.0
13,1144.5217914581299,0.0,0.0,0.0,1.0
14,1189.931025505066,0.0,0.0,0.0,1.0
