episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,1652.1609201431274,0.009074641789387291,0.0,0.0,1.0
1,1925.725043296814,0.006024551982991397,0.18000000715255737,0.18000000715255737,1.0
2,1380.2993568778038,0.004689393128501251,0.0,0.0,1.0
3,1975.5859508514404,0.004183778118458576,0.20000000298023224,0.20000000298023224,1.0
4,2515.178620815277,0.0048902635020203885,0.0,0.0,1.0
5,2597.7273468971252,0.00645256940217223,0.0,0.0,1.0
6,2610.4274044036865,0.007324926753062755,0.0,0.0,1.0
7,1791.6961817741394,0.005993601074442268,0.0,0.0,1.0
8,2335.2507648468018,0.004695979604148306,0.0,0.0,1.0
9,2970.417627811432,0.006806122210109606,0.0,0.0,1.0
10,1900.2528870105743,0.006549519783002325,0.0,0.0,1.0
11,2008.1830384731293,0.0041128596587805075,0.0,0.0,0.9
12,2203.294365167618,0.004689330161781981,0.20000000298023224,0.20000000298023224,1.0
13,2057.8245882987976,0.0051416721515124665,0.0,0.0,1.0
14,2669.7830691337585,0.005493494956754148,0.0,0.0,1.0
15,2339.8975381851196,0.005418988641467877,0.0,0.0,1.0
16,2201.5174889564514,0.004917764661950059,0.0,0.0,1.0
17,1972.7546517848969,0.004569029295817017,0.0,0.0,1.0
18,2365.0269298553467,0.0040812155429739505,0.0,0.0,1.0
19,1769.2171437740326,0.005300845119054429,0.0,0.0,1.0
20,2095.6445746421814,0.007672967272810638,0.0,0.0,1.0
21,2551.5423572063446,0.005419925730675459,0.0,0.0,1.0
22,2442.6297211647034,0.006452355579240248,0.0,0.0,1.0
23,2440.774468898773,0.006094646276906133,0.0,0.0,1.0
24,1825.0790235996246,0.004999788519344292,0.0,0.0,1.0
25,2221.647892475128,0.004433231720468029,0.0,0.0,1.0
26,2506.4930624961853,0.004550363861490041,0.0,0.0,1.0
27,2123.79678440094,0.005187831628718414,0.0,0.0,1.0
28,2262.634132385254,0.005118858829373494,0.0,0.0,1.0
29,1659.0318958759308,0.0049962308391695845,0.0,0.0,1.0
30,1935.4528379440308,0.004281880074122455,0.0,0.0,1.0
31,2195.5837874412537,0.004357605144905392,0.0,0.0,1.0
32,2536.4922046661377,0.0048966351791750636,0.0,0.0,1.0
33,2087.9632670879364,0.004848878638003953,0.0,0.0,1.0
34,2839.9611020088196,0.00536622558021918,0.0,0.0,1.0
35,2240.077292919159,0.006400653002783656,0.0,0.0,1.0
36,2522.648653268814,0.0060791567270644005,0.0,0.0,1.0
37,2204.7327699661255,0.005209070721175522,0.0,0.0,1.0
