episode,total_reward,loss,ndcg@5,slate_mrr
0,14035.100196838379,0.0,0.0,0.0
1,14348.178365707397,0.0,0.0,0.019999999552965164
2,19459.221634864807,6.489359685690096,0.0,0.0
3,14388.602952003479,6.448356552124023,0.0,0.022857144474983215
4,16161.181302070618,6.193684995174408,0.0,0.0
5,15835.826050758362,6.453894251585007,0.0,0.0
6,18967.402729034424,6.406977849006653,0.0,0.03999999910593033
7,14923.256685256958,6.348582917451859,0.0,0.0
8,19988.233533859253,6.136731979846954,0.0,0.0
9,23977.948493003845,6.505485130548477,0.0,0.0
10,18428.26051712036,6.50569682598114,0.0,0.019999999552965164
11,19661.576845169067,6.589341125488281,0.0,0.0
12,22450.2373752594,7.100718181133271,0.0,0.0
13,22029.857955932617,7.331723693609238,0.14000000059604645,0.0280000027269125
14,18387.85275363922,7.1898406624794005,0.0,0.0
15,17656.811247825623,7.4259813535213475,0.0,0.0
16,20326.96014404297,7.316805477142334,0.0,0.019999999552965164
17,26309.80795764923,7.783204848766327,0.0,0.0
18,26313.735543727875,8.077336947917939,0.0,0.0
19,20587.75542163849,8.038243210315704,0.0,0.0
20,21559.593899726868,8.20048660516739,0.0,0.0
21,24722.144605636597,8.325731353759766,0.0,0.0
22,25489.3552570343,8.947552165985108,0.019999999552965164,0.019999999552965164
23,30254.307426452637,9.522531855106354,0.0,0.0
24,22065.709981918335,9.40724547147751,0.14000000059604645,0.07000000029802322
25,17337.53122997284,9.562201869487762,0.0,0.0
26,26744.69199371338,9.396568238735199,0.0,0.0
27,27289.4062871933,9.812877380847931,0.0,0.0
28,20281.02651309967,10.540608077049255,0.0,0.0
29,23317.791570663452,10.182476680278779,0.0,0.002222222276031971
30,21732.433327674866,10.170812962055207,0.0,0.0
31,24558.373712539673,10.342371060848237,0.0,0.0
32,24676.06792163849,10.588477282524108,0.0,0.03800000250339508
33,21523.604146957397,11.314692316055298,0.0,0.0
34,21563.653970718384,11.17010832309723,0.0,0.0033333334140479565
35,17670.92142677307,11.104797251224518,0.0,0.0
36,25137.570620536804,10.850887362957002,0.0,0.0
37,24992.005093574524,11.509350528717041,0.0,0.0
38,25240.16907978058,12.531175839900971,0.0,0.0
39,21033.7003364563,12.408483364582061,0.14000000059604645,0.046666670590639114
40,32627.07942199707,11.895336465835571,0.0,0.0
41,21558.467343330383,12.035494318008423,0.0,0.0
42,23515.908197402954,12.05358082294464,0.0,0.023333333432674408
43,19125.440749168396,12.148478393554688,0.0,0.0
44,19859.584681510925,12.581559517383575,0.0,0.0
45,27213.823956489563,12.23153482913971,0.0,0.0
46,25270.01672554016,12.055453817844391,0.0,0.0033333334140479565
47,24718.434045791626,12.90272300004959,0.0,0.0
48,27104.25058746338,12.992915978431702,0.18000000715255737,0.04500000178813934
49,23248.0155878067,13.015894465446472,0.0,0.0
50,24429.92499446869,12.938214907646179,0.019999999552965164,0.019999999552965164
51,29059.7857837677,12.84652613401413,0.0,0.0
52,24881.879313468933,13.068277735710144,0.0,0.0
53,25926.72915840149,13.475112502574921,0.1599999964237213,0.1599999964237213
54,18567.899585723877,13.38660257101059,0.0,0.0
55,21590.88930416107,13.52596726179123,0.0,0.019999999552965164
56,23004.93793487549,13.608204107284546,0.0,0.0
