episode,total_reward,loss,ndcg@5,slate_mrr
0,7298.264086723328,0.0,0.11999999731779099,0.12999999523162842
1,10985.644486427307,0.0,0.0,0.002857143059372902
2,17678.98543739319,4.513280233534256,0.0,0.0
3,17727.691917419434,4.783974298238754,0.0,0.0
4,25426.707807540894,5.524109476804734,0.0,0.0
5,13520.679579734802,6.157580242156983,0.0,0.01600000075995922
6,20614.119685173035,6.159592620134354,0.0,0.0
7,16864.419214248657,6.3444521164894105,0.0,0.0
8,14823.038501739502,6.276607090234757,0.0,0.0
9,17217.69026184082,5.956723202466964,0.0,0.0024999999441206455
10,24948.710933685303,6.307186081409454,0.0,0.0
11,20402.22857952118,6.52777329325676,0.0,0.14000000059604645
12,28342.63436317444,6.620406683683395,0.0,0.0
13,24316.978256225586,7.0404728519916535,0.0,0.0
14,26975.62544822693,7.334362292289734,0.0,0.0
15,24437.643023490906,7.61774941444397,0.0,0.0
16,21682.23364162445,7.410111281871796,0.11999999731779099,0.07999999821186066
17,19787.642068862915,7.448283326625824,0.0,0.0
18,23978.843398094177,7.451346297264099,0.0,0.0
19,30710.56925392151,7.753565562963486,0.0,0.022857144474983215
