episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,-521.9689063131809,0.0,0.0,0.0,0.4,0.1992313712835312
1,-527.2297021150589,0.0,0.0,0.0,0.7,0.19846569001674652
2,-515.6049544364214,0.11850348156692442,0.0,0.0,0.5,0.19770294427871704
3,-520.8006823658943,0.0036929441688698717,0.0,0.019999999552965164,0.4,0.19694313406944275
4,-506.53382846713066,0.002581369517429266,0.0,0.0,0.2,0.19618622958660126
5,-533.0119585692883,0.003427500218967907,0.0,0.0,0.3,0.19543223083019257
6,-523.4559762775898,0.002702164140064269,0.0,0.0,0.3,0.19468121230602264
7,-527.0656845867634,0.002918943695840426,0.0,0.0,0.1,0.19393308460712433
8,-520.24358984828,0.0023320731066633015,0.0,0.0,0.3,0.19318783283233643
9,-532.3639132380486,0.002420259194332175,0.0,0.0,0.6,0.19244544208049774
