episode,total_reward,loss,ndcg@5,slate_mrr
0,1637.415940284729,4.811718463897705,0.13126705586910248,0.029999999329447746
1,2170.5810413360596,5.596862316131592,0.0,0.0
2,2164.4604959487915,6.279902935028076,0.04162737727165222,0.004999999888241291
3,1700.653881072998,6.080141067504883,0.0,0.0
4,2096.711332321167,6.045758247375488,0.0,0.0
5,1573.790615081787,6.04905891418457,0.0,0.0
6,1905.2426462173462,5.946678638458252,0.04162737727165222,0.004000000189989805
7,2127.138123512268,6.161318778991699,0.0,0.0
8,1845.601224899292,6.399908065795898,0.0,0.0
9,2334.863327026367,6.50417423248291,0.24976426362991333,0.023333335295319557
