episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,2054.7164702415466,0.0,0.0,0.0,1.0,0.1992313712835312
1,1390.6138834953308,0.0,0.0,0.019999999552965164,1.0,0.19846569001674652
2,1455.0604944229126,0.0360252555588832,0.019999999552965164,0.019999999552965164,1.0,0.19770294427871704
3,1873.3690016269684,0.03437280348269269,0.0,0.0,1.0,0.19694313406944275
4,1941.034024477005,0.0337142556393519,0.0,0.0,1.0,0.19618622958660126
5,2332.7476077079773,0.026857296605594456,0.0,0.0,1.0,0.19543223083019257
6,1013.4709193706512,0.026642503337934612,0.0,0.0,1.0,0.19468121230602264
7,2408.59969329834,0.026195194916799665,0.0,0.0,0.9,0.19393308460712433
8,1799.179327249527,0.02764008209342137,0.0,0.0,1.0,0.19318783283233643
9,1837.5906224250793,0.028785515923518686,0.0,0.11999999731779099,0.9,0.19244544208049774
10,3021.718340396881,0.026298145421314985,0.0,0.019999999552965164,1.0,0.19170589745044708
11,1862.7662997245789,0.027241962603293358,0.0,0.0,1.0,0.19096919894218445
12,1321.9503455162048,0.025555939788464457,0.0,0.0,1.0,0.19023533165454865
13,2396.8806829452515,0.027216480188071726,0.0,0.0,1.0,0.18950428068637848
14,1817.2134597301483,0.026689526739064603,0.0,0.019999999552965164,0.9,0.18877603113651276
15,2212.0270631313324,0.02751250101486221,0.0,0.0,1.0,0.18805056810379028
16,2658.289510011673,0.026923533473163844,0.0,0.0,1.0,0.18732787668704987
17,2224.901171684265,0.029527484641876073,0.0,0.0,1.0,0.1866079419851303
18,2118.4623277187347,0.027392226089723408,0.0,0.0,1.0,0.18589076399803162
19,1857.302541255951,0.027799234834965318,0.1599999964237213,0.07999999821186066,1.0,0.1851763129234314
20,2139.8349294662476,0.029472216966096313,0.0,0.0,1.0,0.18446458876132965
21,2439.8791122436523,0.03124718277947977,0.0,0.0,1.0,0.18375557661056519
22,2168.657655239105,0.028525464159902186,0.0,0.0,1.0,0.1830492615699768
23,1590.7576899528503,0.027845458607189358,0.0,0.0,1.0,0.1823459267616272
24,2233.9625639915466,0.027656718662474305,0.0,0.0,1.0,0.1816452592611313
25,2263.928110599518,0.028150109800044447,0.0,0.0,1.0,0.18094725906848907
26,1677.4278163909912,0.02855930456193164,0.0,0.0,1.0,0.18025191128253937
27,2611.6468529701233,0.029852585792541506,0.0,0.0,1.0,0.17955921590328217
28,2491.3183596134186,0.027157447887584566,0.0,0.0,1.0,0.17886914312839508
29,2877.323793411255,0.02818080016411841,0.0,0.0,1.0,0.17818167805671692
30,2040.6130366325378,0.02950282510370016,0.0,0.0,0.9,0.1774968057870865
31,2207.803472995758,0.028340476443991066,0.0,0.0,0.9,0.1768145114183426
32,2410.523787021637,0.02887075152248144,0.0,0.0,0.9,0.17613501846790314
33,1972.5132989883423,0.029685676130466163,0.0,0.14000000059604645,1.0,0.17545826733112335
34,2436.2875485420227,0.02871848688228056,0.0,0.16200000047683716,1.0,0.1747840791940689
35,1429.7585027217865,0.028454248951748015,0.0,0.03999999910593033,1.0,0.17411242425441742
36,2280.8506059646606,0.028975183081347496,0.0,0.0,0.9,0.1734432876110077
37,2637.463089942932,0.027408940214663745,0.0,0.0,1.0,0.17277665436267853
38,1975.6244571208954,0.027734295825939625,0.0,0.0,1.0,0.17211250960826874
39,2284.4264681339264,0.026821854002773763,0.0,0.0,1.0,0.1714508980512619
40,1651.5265069007874,0.027827568114735187,0.0,0.0,1.0,0.17079220712184906
41,1938.4640674591064,0.026665389253757894,0.0,0.0,1.0,0.1701359748840332
42,1684.7648646831512,0.02833572941366583,0.0,0.0,0.9,0.16948218643665314
43,2647.456563949585,0.028339619918260724,0.0,0.0,1.0,0.16883082687854767
44,2329.580705165863,0.03011947394348681,0.0,0.0,1.0,0.1681818813085556
45,1521.6463520526886,0.029116067143622786,0.0,0.0,1.0,0.16753531992435455
46,2275.206394433975,0.029233187534846366,0.0,0.0,1.0,0.16689158976078033
47,1485.4319713115692,0.027880391778890044,0.0,0.0,0.9,0.16625039279460907
48,3045.3053150177,0.030039513688534497,0.0,0.1599999964237213,1.0,0.16561155021190643
49,2604.6275777816772,0.02953956854296848,0.0,0.18000000715255737,1.0,0.16497504711151123
50,1824.1489834785461,0.029333162787370384,0.0,0.02222222276031971,1.0,0.16434088349342346
51,1880.386619567871,0.02743377799168229,0.0,0.0,1.0,0.16370907425880432
52,1642.0610446929932,0.027332340811844914,0.0,0.0,0.9,0.16308020055294037
53,1862.5689187049866,0.02912180593702942,0.0,0.0,0.9,0.16245360672473907
54,2321.940915107727,0.028028008337132634,0.0,0.0,1.0,0.16182929277420044
55,2655.1024441719055,0.027991856390144676,0.0,0.029999999329447746,1.0,0.16120722889900208
56,2491.038102865219,0.026874861498363316,0.0,0.0,1.0,0.16058741509914398
