episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,-782.2866501808167,0.04594399580188716,0.0,0.0,0.2
1,-829.5744138360023,0.020384206793096382,0.0,0.019999999552965164,0.4
2,-883.0856069922447,0.01130493885051692,0.019999999552965164,0.004999999888241291,0.3
3,-945.9101974964142,0.00730668440068257,0.0,0.0,0.2
