episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,-681.2906602621078,0.0,0.0,0.0,0.2,0.1992313712835312
1,-630.1857309341431,0.0,0.0,0.019999999552965164,0.4,0.19846569001674652
2,-677.8195550441742,0.08094349913852344,0.019999999552965164,0.004999999888241291,0.3,0.19770294427871704
3,-795.0076540708542,0.08309964422136545,0.0,0.0,0.2,0.19694313406944275
4,-769.5373552441597,0.07994368436280638,0.0,0.0,0.0,0.19618622958660126
5,-725.9979857206345,0.08072301767300814,0.0,0.0,0.2,0.19543223083019257
6,-777.4227219820023,0.08371446731965988,0.0,0.0,0.0,0.19468121230602264
7,-736.043376147747,0.09089019199833274,0.0,0.0,0.0,0.19393308460712433
8,-862.2643803358078,0.09770112980157136,0.0,0.0,0.0,0.19318783283233643
9,-768.8354352116585,0.09887871008832008,0.0,0.1599999964237213,0.2,0.19244544208049774
10,-735.8028635978699,0.10333211726043373,0.0,0.019999999552965164,0.2,0.19170589745044708
11,-711.2535602450371,0.10731586737092584,0.0,0.0,0.3,0.19096919894218445
12,-862.246168255806,0.09568512425292283,0.0,0.0,0.0,0.19023533165454865
13,-904.6941264271736,0.10068364326842129,0.0,0.0,0.1,0.18950428068637848
14,-849.0818537473679,0.09515370874200016,0.0,0.019999999552965164,0.2,0.18877603113651276
