episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,1111.498721420765,0.0,0.0,0.0,1.0,0.1992313712835312
1,-609.5605129897594,0.0,0.0,0.019999999552965164,0.4,0.19846569001674652
2,157.61459782719612,0.030632609370081585,0.019999999552965164,0.019999999552965164,0.9,0.19770294427871704
3,1689.6868799328804,0.008834979938110337,0.0,0.0,1.0,0.19694313406944275
4,2003.4390575885773,0.005744095184491016,0.0,0.0,1.0,0.19618622958660126
5,2209.238021373749,0.005653195169288665,0.0,0.0,1.0,0.19543223083019257
6,1175.2459474802017,0.00546678856597282,0.0,0.0,1.0,0.19468121230602264
7,2389.3077273368835,0.004604094214737415,0.0,0.0,0.9,0.19393308460712433
8,1972.160813331604,0.004477465554373339,0.0,0.0,1.0,0.19318783283233643
9,1946.9876070022583,0.004780760937137529,0.0,0.1599999964237213,0.9,0.19244544208049774
10,3034.6478757858276,0.005699068949907087,0.0,0.019999999552965164,1.0,0.19170589745044708
11,1831.9760789871216,0.005227545959060081,0.0,0.0,1.0,0.19096919894218445
12,1512.6199301481247,0.005693709130282514,0.1599999964237213,0.1599999964237213,1.0,0.19023533165454865
13,2383.735795021057,0.005868733595125377,0.0,0.0,1.0,0.18950428068637848
14,1843.1028633117676,0.006169794010929763,0.0,0.019999999552965164,0.9,0.18877603113651276
15,2153.9781036376953,0.005961561243748292,0.0,0.0,1.0,0.18805056810379028
16,2693.433997631073,0.005741239992203191,0.0,0.0,1.0,0.18732787668704987
17,2252.4991886615753,0.006559434023220092,0.0,0.0,1.0,0.1866079419851303
18,2386.9702792167664,0.006365223276661709,0.0,0.0,1.0,0.18589076399803162
19,2575.3883533477783,0.0064691199862863865,0.0,0.1599999964237213,1.0,0.1851763129234314
20,2220.517913341522,0.006284674931084738,0.0,0.0,1.0,0.18446458876132965
21,2519.5007820129395,0.006178453301545233,0.0,0.0,1.0,0.18375557661056519
22,2186.188507080078,0.006348749722819775,0.0,0.0,1.0,0.1830492615699768
23,1594.7853515148163,0.0064262624573893845,0.0,0.0,1.0,0.1823459267616272
24,2489.4669256210327,0.006296596213360317,0.0,0.0,1.0,0.1816452592611313
25,2244.8839480876923,0.006058498934144154,0.0,0.006666666828095913,1.0,0.18094725906848907
26,1855.4508545398712,0.006192503491183743,0.0,0.0,1.0,0.18025191128253937
27,2676.453468322754,0.006006262599839829,0.0,0.0,1.0,0.17955921590328217
28,2454.7210664749146,0.006028583367587999,0.0,0.0,0.9,0.17886914312839508
29,2867.1360902786255,0.0059825224301312116,0.0,0.0,1.0,0.17818167805671692
30,2003.4486286640167,0.006494699707254767,0.0,0.0,0.9,0.1774968057870865
31,2177.5986092090607,0.0058417413564166056,0.0,0.0,0.9,0.1768145114183426
32,2372.054280757904,0.0060255723726004365,0.0,0.0,0.9,0.17613501846790314
33,2215.8319840431213,0.006395938376663253,0.0,0.017777778208255768,1.0,0.17545826733112335
34,2391.0517098903656,0.006504671415314078,0.0,0.06199999898672104,1.0,0.1747840791940689
35,1666.3867576122284,0.006254858017200604,0.0,0.14000000059604645,1.0,0.17411242425441742
36,2207.5305099487305,0.0060603184252977374,0.0,0.0,0.9,0.1734432876110077
37,2558.934551715851,0.006464309956645593,0.0,0.0,1.0,0.17277665436267853
38,2265.71280503273,0.005831804003100842,0.0,0.0,1.0,0.17211250960826874
39,2480.9003624916077,0.005725321886129678,0.0,0.0,1.0,0.1714508980512619
40,1643.9974969625473,0.006256619988707825,0.0,0.0,1.0,0.17079220712184906
41,2009.8298346996307,0.005991773114074022,0.0,0.0,1.0,0.1701359748840332
42,1824.4984018802643,0.006149142958456651,0.0,0.0,0.8,0.16948218643665314
43,2641.937704563141,0.005814182008616626,0.0,0.0,1.0,0.16883082687854767
44,2341.188064098358,0.005850556387449615,0.0,0.0,1.0,0.1681818813085556
45,1842.9353992938995,0.005982799407793209,0.0,0.0,1.0,0.16753531992435455
46,2322.4726634025574,0.005801604217849672,0.0,0.0,1.0,0.16689158976078033
47,1790.2690093517303,0.005955919543048367,0.0,0.0,0.9,0.16625039279460907
48,3074.975323200226,0.006034013086464256,0.0,0.20000000298023224,1.0,0.16561155021190643
49,2594.9501061439514,0.006026119635207578,0.0,0.18000000715255737,1.0,0.16497504711151123
50,1778.7287018299103,0.006496160120004788,0.0,0.02222222276031971,1.0,0.16434088349342346
51,1985.9243967533112,0.006374779508914799,0.0,0.0,1.0,0.16370907425880432
52,1812.0059804916382,0.005929853062843904,0.0,0.0,0.9,0.16308020055294037
53,1959.9368615150452,0.006079087040852756,0.0,0.0,1.0,0.16245360672473907
54,2495.998284816742,0.006092263342579827,0.0,0.0,1.0,0.16182929277420044
55,2635.7427229881287,0.005826015473576263,0.0,0.029999999329447746,1.0,0.16120722889900208
56,2528.398755311966,0.005848661052295938,0.0,0.0,1.0,0.16058741509914398
57,2618.735080718994,0.005864678001962602,0.0,0.20000000298023224,1.0,0.1599705070257187
58,1920.1349642276764,0.006094834372634068,0.0,0.0,1.0,0.15935589373111725
59,1826.0451083183289,0.006284274804638699,0.0,0.0,1.0,0.1587434858083725
60,1778.637985944748,0.006103509874083102,0.0,0.0,1.0,0.15813325345516205
61,2516.476167201996,0.005908178904792294,0.0,0.0,1.0,0.15752528607845306
62,2191.8672354221344,0.005945270116208121,0.0,0.0,1.0,0.15692020952701569
63,1766.96866106987,0.005644624512642622,0.0,0.0,1.0,0.15631727874279022
64,2483.4744997024536,0.005635169346351177,0.0,0.1599999964237213,1.0,0.15571647882461548
65,2072.7692580223083,0.005771180451847613,0.0,0.0,0.9,0.15511777997016907
66,1864.2158098220825,0.006185821110848338,0.0,0.07999999821186066,1.0,0.15452173352241516
67,2863.7674055099487,0.005879783259006217,0.0,0.0,1.0,0.15392811596393585
68,2437.1433987617493,0.005631190323038026,0.0,0.0,1.0,0.1533365696668625
69,2186.5096213817596,0.005685236603021622,0.0,0.0,1.0,0.15274706482887268
70,1959.5454812049866,0.005827922860626131,0.0,0.019999999552965164,1.0,0.15215995907783508
71,2172.8579020500183,0.005730813354020938,0.0,0.0,1.0,0.1515754759311676
72,2430.5704584121704,0.006132992635248229,0.0,0.0,0.9,0.1509930044412613
73,2093.0714359283447,0.005857984775793738,0.0,0.0,0.9,0.15041251480579376
74,1996.901125907898,0.005666729372460395,0.0,0.0,1.0,0.14983434975147247
75,1897.1006982326508,0.006066935948329046,0.0,0.0,1.0,0.1492588073015213
76,2801.364593029022,0.005831288306508213,0.0,0.0,1.0,0.14868521690368652
77,1747.7170009613037,0.005549107801634819,0.0,0.0,1.0,0.14811356365680695
78,2425.225639820099,0.005891809343593195,0.0,0.0,1.0,0.14754433929920197
79,2349.5909266471863,0.00570685772690922,0.0,0.0,0.9,0.14697757363319397
80,2248.520350933075,0.0057280505949165676,0.0,0.0,1.0,0.1464127004146576
81,2130.888331413269,0.005833346932195127,0.0,0.0,1.0,0.14584968984127045
82,2628.5582151412964,0.005663772040279582,0.0,0.0,1.0,0.14528940618038177
83,2617.633375644684,0.00566779886954464,0.0,0.0,1.0,0.14473120868206024
84,2301.9348583221436,0.005772316261427477,0.0,0.0,1.0,0.14417484402656555
85,2348.742660045624,0.005633580575231462,0.0,0.0,1.0,0.14362052083015442
