episode,total_reward,loss,ndcg@5,slate_mrr,click_rate,epsilon
0,644.9068534374237,0.0,0.0,0.0,0.9,0.1992313712835312
1,557.1822646856308,0.0,0.0,0.0,0.9,0.19846569001674652
2,712.3083691596985,0.09190597011716944,0.0,0.0,1.0,0.19770294427871704
3,802.3221189975739,0.03171998287900351,0.0,0.0,1.0,0.19694313406944275
4,940.2912795543671,0.00896832266706042,0.0,0.0,1.0,0.19618622958660126
5,842.8202867507935,0.009439508820651098,0.0,0.0,0.9,0.19543223083019257
6,897.6383867263794,0.008624606055091135,0.0,0.019999999552965164,1.0,0.19468121230602264
7,874.6166651248932,0.010564506828086451,0.0,0.0,0.9,0.19393308460712433
8,848.4491627216339,0.009045459083863535,0.0,0.0,0.9,0.19318783283233643
9,941.2936663627625,0.009330764315091073,0.0,0.0,1.0,0.19244544208049774
10,934.3831092119217,0.00935790453106165,0.0,0.0,1.0,0.19170589745044708
11,986.4959222078323,0.009157751207822003,0.0,0.0,1.0,0.19096919894218445
12,913.8923155069351,0.009224081034190021,0.0,0.0,1.0,0.19023533165454865
13,992.8255660533905,0.008553738548071123,0.0,0.0,1.0,0.18950428068637848
14,974.2180808782578,0.008551088331732898,0.0,0.0,0.9,0.18877603113651276
15,950.8187618255615,0.008140519522130489,0.0,0.0,1.0,0.18805056810379028
16,838.0399197340012,0.008379298856598326,0.0,0.0,1.0,0.18732787668704987
17,976.8311598300934,0.009155178418732248,0.0,0.0,1.0,0.1866079419851303
18,863.7296140193939,0.008417131052992773,0.0,0.0,0.9,0.18589076399803162
19,919.5734767913818,0.009150682248873636,0.0,0.0,0.9,0.1851763129234314
